NameSpace 39_2013 40_2013 41_2013 42_2013 43_2013 44_2013 45_2013 46_2013 47_2013 48_2013 49_2013 50_2013 51_2013 52_2013 00_2014 01_2014 02_2014 03_2014 04_2014 05_2014 06_2014 07_2014 08_2014 09_2014 10_2014 11_2014 12_2014 13_2014 14_2014 15_2014 16_2014 17_2014
198 23 18 39 4 46 38 1557 36 46 7 5 5 0 0 2 9 2 16 34 4 52 8 37 21 14 30 9 14 4 29 9 4
199 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
200 1 0 214 82 0 11 16 1 60 1 0 0 0 0 0 0 70 2 1 0 0 0 27 36 0 0 5 3 0 0 0 0
201 48 41 41 30 1 65 114 13 15 3 4 5 2 0 1 11 1 23 12 2 9 17 4 7 4 5 3 1 10 19 4 2
202 7 4 1 15 0 1 15 7 1 3 120 7 0 0 0 0 2 1 39 273 188 125 9 7 23 1 0 0 0 0 0 0
203 24 52 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 33 36 34 2 0
204 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
205 5 0 14 0 5 17 1 15 3 25 8 0 10 0 0 11 7 3 0 9 0 2 1 7 7 18 6 16 2 10 2 0
206 2 0 0 6 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 1 1 0 0 0
207 1 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0
208 48 34 20 65 22 13 156 30 7 58 27 12 32 0 32 5 151 72 82 35 10 41 48 40 56 21 35 66 15 58 56 14
209 3 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
210 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
211 10 13 17 46 10 11 56 31 61 44 6 9 0 1 0 3 51 75 3 2 3 14 55 27 101 15 9 7 46 25 8 0
212 1 0 7 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 10 2 1 0 0 0 0 0 0
213 7 5 0 0 0 0 6 0 0 46 3 1 0 1 2 15 5 0 0 0 17 3 12 3 1 0 0 30 12 8 0 2
214 1 1 0 1 0 1 2 2 0 0 0 2 0 0 0 2 1 2 0 0 0 0 0 10 0 19 0 42 20 0 0 0
215 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
216 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
217 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
218 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
219 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
220 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
221 2 2 24 4 8 2 2 5 1 3 15 1 0 0 0 1 0 1 0 4 1 2 2 16 7 0 2 1 2 15 0 1
222 26 15 195 65 0 13 61 44 87 70 228 10 0 1 0 7 0 0 0 0 0 11 0 0 0 0 0 0 1 0 0 0
223 1 0 0 0 0 6 4 2 5 18 0 0 0 0 0 0 1 0 3 0 0 0 7 0 0 0 0 0 0 0 0 0
224 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 11 0 0 0 0 0 0 0 0 0
225 2 10 0 3 1 3 1 11 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 5 1 0 1 0
226 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
227 23 16 24 119 120 48 5 19 18 30 68 12 1 0 1 3 19 18 21 74 49 25 13 86 1 2 1 1 1 0 0 1
228 12 50 32 24 25 29 25 36 23 28 26 34 25 4 28 92 64 71 71 131 68 99 70 110 76 93 74 16 85 89 4 0
229 1 0 0 5 0 0 0 8 0 0 2 0 0 0 0 0 1 2 1 7 0 14 0 0 0 0 0 0 0 0 0 0
230 1 4 6 37 17 4 15 0 5 4 3 2 30 8 3 11 0 0 0 0 9 104 23 101 455 49 206 16 38 44 85 23
231 59 33 24 12 26 23 24 15 24 13 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
232 233 129 177 368 155 408 595 442 276 67 239 240 68 42 251 366 280 240 180 350 250 237 246 121 143 0 2 0 0 1 2 0
233 18 13 15 15 19 43 23 17 34 13 15 15 6 1 6 14 3 7 23 13 13 9 23 6 6 0 1 0 0 1 1 0
234 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
235 9 0 33 48 0 0 0 22 0 0 5 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 5 0 0 0 0
236 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
237 551 719 8983 111 507 11903 7 2944 12 25 2 401 934 83 913 371 754 15209 7111 702 4 9 14 6 10 5 2 20 5 9 7 33
238 248 170 0 150 1 132 0 6 85 216 834 480 231 94 249 457 405 822 527 396 307 237 267 298 307 430 373 367 278 281 141 162
239 2 1 9 7 0 0 30 3 11 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 7 2 3 0 0 0 0 0
240 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
241 3 4 0 0 3 0 0 3 0 0 0 2 1 0 1 1 0 0 0 0 0 5 4 0 0 8 1 0 0 0 0 0
242 2 9 3 0 0 0 0 6 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
243 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
244 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 11 0 0 0
245 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
246 3 4 3 6 7 12 4 6 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
247 1 1 1 0 1 0 0 0 6 16 0 0 0 0 0 0 0 1 0 0 0 0 5 0 0 0 1 0 0 0 0 0
248 1 9 15 15 46 1 4 43 20 10 2 36 0 0 1 0 2 7 14 9 48 0 14 5 12 5 1 0 0 0 0 0
249 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
250 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
251 1 0 0 0 0 0 6 0 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
252 20 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
253 15 110 125 28 7 7 3 36 44 39 13 68 1 3 0 24 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
254 137 110 5 5 19 122 19 95 9 9 86 15 0 2 195 188 8 50 11 27 0 1 10 49 0 12 24 31 220 8 13 17
255 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 107 1 2 0 1 0 0 0 0 1
256 8 1 0 0 0 51 0 0 0 0 0 32 0 0 0 0 0 0 0 4 1 0 0 72 3 0 0 0 0 0 0 0
257 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 4 0 1 3 0 0 0 0 0 0 7 0 1 0
258 1 1 5 33 0 6 6 13 8 36 8 0 0 0 0 7 0 8 1 3 0 52 9 0 38 181 0 13 41 4 3 0
259 38 82 98 80 60 103 49 62 171 141 143 160 16 2 5 136 182 88 67 212 158 91 147 64 142 131 84 86 157 88 28 59
260 1 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 1 0 0 0 1 0 0 0 4 0 0 0 0 0 0 0
261 1 0 2 3 2 1 1 0 0 0 0 1 0 0 3 1 0 0 0 0 3 1 4 1 0 0 0 0 0 0 0 0
262 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0
263 28 7 17 5 1 10 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
264 2 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
265 2 1 0 12 0 6 0 0 0 0 5 3 0 0 0 0 3 2 7 1 14 0 5 5 0 16 7 2 5 19 3 1
266 14 0 0 0 2 4 0 0 0 0 0 0 0 0 0 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
267 62 52 56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
268 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
269 3 0 1 1 0 0 138 0 0 0 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 0
270 3 10 7 3 2 2 3 41 16 11 1 20 0 0 0 0 1 1 1 1 0 4 4 2 2 4 4 1 0 8 3 22
271 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
272 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
273 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
274 1 0 0 0 0 11 13 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
275 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
276 51 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
277 1 0 2 19 0 1 2 2 6 5 0 1 0 0 0 8 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
278 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
279 1 0 0 0 0 0 0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0
280 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
281 2 0 0 3 0 0 0 0 0 37 0 0 0 0 0 42 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
282 19 0 31 232 43 131 95 66 30 23 1 4 0 0 0 9 6 11 21 4 4 2 0 23 1 9 0 0 0 1 0 0
283 1 3 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
284 7 24 6 8 0 0 1 1 0 0 0 14 0 4 3 1 0 1 2 0 0 1 0 0 3 0 0 0 0 0 0 0
285 40 34 53 45 225 44 39 132 81 42 11 31 47 37 10 62 83 31 76 97 32 43 62 59 26 20 47 94 58 31 72 36
286 2 7 134 8 6 31 25 36 14 27 4 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
287 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
288 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
289 3 0 5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0
290 1 2 6 0 7 3 9 11 2 5 9 8 1 8 0 3 9 3 11 9 12 19 3 1 2 27 8 26 36 20 21 14
291 275 397 15 397 48 142 473 697 155 244 270 62 0 7 34 8 155 498 202 459 230 170 314 626 281 106 34 179 191 356 23 69
292 1 7 2 0 0 1 1 0 5 2 5 1 2 1 0 7 1 5 5 3 2 0 2 2 1 2 5 1 0 0 2 1
293 189 63 29 0 0 197 27 0 0 220 2 194 84 10 27 73 42 303 54 270 168 132 138 21 35 61 0 211 59 353 0 0
294 2 13 56 10 22 31 28 41 52 26 100 30 32 65 7 12 34 66 47 14 25 14 2 32 5 26 10 13 14 66 160 21
295 15 12 6 0 12 11 13 23 17 20 27 25 6 0 2 3 8 9 8 23 55 36 25 28 22 33 43 29 32 43 2 17
296 7 3 16 6 2 37 1 5 3 29 19 8 2 0 0 1 4 3 5 3 2 4 1 6 1 29 7 3 1 3 2 2
297 90 145 170 190 112 187 157 168 210 250 382 241 159 0 18 71 117 94 129 493 318 283 503 310 179 264 281 354 495 405 301 231
298 1 0 3 0 28 16 4 7 11 1 18 6 0 0 11 4 44 11 22 6 33 5 19 1 0 8 2 2 3 2 0 0
299 2679 1862 2244 7728 2306 1163 2324 1009 3094 1046 3156 2124 1827 187 1125 1082 2398 2284 3233 3371 1320 974 2519 3145 2419 2843 3703 3109 5189 3664 2073 2397
300 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 8 0 0 1
301 23 56 8 2 6 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
302 10 192 137 315 109 27 21 41 44 0 5 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 7 0 0
303 13 37 25 30 22 16 8 32 24 100 93 41 0 0 1 44 49 59 69 85 111 99 61 13 61 18 18 34 45 18 11 21
304 5 3 0 0 0 0 0 0 1 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
305 3 0 0 0 0 3 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
306 1 0 0 0 1 1 0 1 0 0 0 1 0 0 1 9 7 0 0 34 78 14 25 14 32 28 1 3 6 3 1 0
307 1 1 6 3 0 0 1 2 0 2 0 3 0 0 0 4 5 21 0 6 0 0 0 2 8 0 2 0 1 1 1 0
308 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
309 1 4 0 3 0 6 2 5 4 12 9 2 0 0 4 3 0 1 7 2 8 4 5 2 7 4 2 7 6 3 0 2
310 1 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 7 2 3 65 0 0 0 0 0 0 0 0 0 0 0 0
311 1 0 46 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 0 1 0 0 0 0 3 0 0 0
312 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
313 352 249 229 164 191 87 189 365 336 179 163 137 65 0 46 162 192 239 243 64 71 31 2 45 0 0 0 0 0 0 0 0
314 7 7 71 56 32 20 30 9 20 7 6 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0
315 40 26 6 7 16 66 46 2 26 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
316 4 0 1 1 1 1 46 9 28 77 17 2 7 1 3 10 1 8 7 3 0 1 8 6 0 0 0 0 0 1 0 0
317 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
318 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
319 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
320 1 0 0 0 0 23 7 7 5 0 1 1 87 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
321 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
322 15 19 35 5 3 1 11 0 4 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
323 1 0 0 0 0 2 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
324 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
325 4 0 0 0 4 1 0 0 0 0 0 15 7 0 0 0 5 7 0 1 1 1 1 0 0 6 100 0 0 14 2 6
326 7 14 47 0 0 120 36 9 2 1 0 0 0 0 0 0 9 0 0 1 0 0 0 0 0 0 7 5 4 0 0 3
327 1 0 1 4 1 1 12 15 33 0 0 0 0 0 0 0 28 3 0 502 8 3 0 1 1 0 1 0 1 1 0 2
328 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 137 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0
329 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
330 7 0 5 2 1 1 3 4 3 4 0 0 0 0 0 0 0 0 0 0 2 9 1 1 0 50 11 0 0 0 0 0
331 1 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
332 1 0 1 3 12 3 40 1 0 0 5 5 0 0 0 0 10 7 7 9 3 3 0 2 3 5 0 1 0 1 10 2
333 10 479 42 24 1 168 150 4 31 35 15 3 0 0 0 28 30 16 2 1 0 0 0 0 0 0 0 0 0 0 0 0
334 390 842 900 10053 11267 2326 1057 665 511 1017 834 912 0 0 0 651 214 260 619 849 343 649 596 948 766 676 211 627 988 321 42 17
335 8 25 94 2 11 43 3 22 24 7 138 11 0 0 0 5 0 126 26 59 15 1 0 0 34 0 0 0 9 189 10 4
336 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 3 8 7 18 1 0 32 1 1
337 7 15 18 23 1 17 16 37 1 3 1 0 1 4 0 1 0 0 0 1 3 2 16 19 3 1 0 22 124 190 26 229
338 3 8 7 10 18 13 3 26 3 3 3 7 0 0 1 9 4 9 9 7 3 10 7 15 6 6 2 1 15 12 3 3
339 26 17 1 3 3 5 0 0 0 2 4 1 0 0 0 4 1 0 10 0 0 1 0 0 0 0 0 0 8 14 1 6
340 33 33 19 77 40 32 36 70 41 17 31 37 4 1 24 5 44 37 30 25 18 44 33 22 34 16 74 10 0 0 0 0
341 14 37 10 9 30 5 29 21 37 1 3 15 2 0 0 2 6 14 0 15 6 20 20 16 8 12 7 24 36 3 0 1
342 8 18 8 14 7 22 13 1 0 0 0 59 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
343 51 2 4 0 8 11 57 6 13 10 38 21 0 0 4 3 0 0 0 0 0 1 0 8 0 2 11 0 0 9 45 24
344 19 43 38 54 24 22 27 8 113 34 67 33 0 0 3 37 25 50 28 21 20 48 49 18 32 77 57 3 35 3 30 1
345 862 728 1410 1025 581 920 1375 1050 1049 1026 1616 1570 1610 446 0 895 755 419 1265 875 590 572 682 672 400 548 796 554 1026 867 668 469
346 1 4 0 1 0 0 0 0 0 0 7 1 0 0 0 5 0 25 0 1 1 1 1 2 3 4 14 3 1 9 1 0
347 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
348 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
349 3 11 2 0 4 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1
350 4 3 5 4 6 3 5 6 7 3 6 8 0 2 3 5 9 8 11 21 9 0 0 0 0 0 0 0 0 0 0 0
351 1 0 50 25 24 3 41 0 12 1 75 39 2 0 0 5 43 70 63 36 27 3 47 42 11 11 18 55 42 55 1 18
352 11 14 46 19 4 65 99 105 70 44 52 39 7 16 0 8 18 23 49 39 71 25 59 129 21 10 19 59 11 12 74 8
353 1 5 53 85 184 26 17 34 62 45 7 4 12 16 0 14 32 26 54 18 5 25 12 9 16 19 11 14 2 15 2 5
354 16 2 0 0 2 2 0 3 3 32 392 5 5 1 15 14 2 0 8 2 32 0 0 0 0 0 5 9 16 28 10 3
355 4 2 6 5 11 4 1 7 3 6 2 2 0 0 0 2 5 4 0 3 5 1 6 2 1 1 4 2 0 0 0 0
356 120 89 211 42 21 4 58 4 20 62 23 39 0 0 0 54 29 17 210 43 157 70 313 76 137 298 130 36 254 34 37 28
357 260 295 438 494 60 159 176 139 57 95 210 112 7 4 0 16 37 6 0 4 11 4 0 6 0 1 23 23 24 7 3 0
358 27 54 35 37 9 50 25 18 34 43 40 29 46 21 5 17 40 23 35 0 0 0 0 0 0 0 0 0 0 0 0 0
359 8 11 8 10 9 10 9 6 5 0 0 0 0 0 1 0 4 7 24 11 22 16 14 18 23 14 15 10 17 14 14 6
360 1 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
361 1 0 1 0 0 1 0 1 4 0 0 0 0 0 2 0 18 8 0 0 0 5 3 1 0 4 6 29 2 1 0 0
362 1 0 43 8 22 7 72 25 28 100 60 2 1 0 0 3 142 216 213 98 106 177 115 226 49 103 90 66 220 112 81 3
363 1 0 0 0 1 1 1 0 0 0 0 2 0 0 0 0 1 1 0 0 30 0 0 0 0 0 2 23 18 1 9 1
364 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
365 1 6 1 2 0 1 0 1 0 0 0 0 0 0 0 0 10 9 101 0 0 1 11 52 2 3 0 7 8 0 2 2
366 1 0 23 2 1 2 9 3 5 2 21 0 0 0 1 3 0 1 0 0 0 0 0 0 10 15 22 43 52 54 4 0
367 2 0 0 16 95 18 0 33 0 51 38 90 0 0 9 43 108 84 45 36 12 128 40 33 4 42 2 0 4 14 79 1
368 16 87 0 1 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 1 7 0 1 0 0 0 0 0 0 0 0 0
369 7 17 35 163 10 63 135 1 2 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
370 98 62 21 0 3 17 14 0 34 9 9 0 2 0 60 83 0 0 1 31 16 0 67 71 12 0 0 0 0 0 176 0
371 21 9 20 39 14 13 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
372 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 0 0 0 0 4 2 0 0 0 0 0 0 0 0
373 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
374 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 2 4 1 0 0 0 0 0 0 0 0
375 2 0 188 82 63 63 73 62 155 62 3 6 2 0 2 2 2 4 10 2 1 0 0 0 0 0 0 0 0 0 0 0
376 10 0 1 12 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 2 0 3 0 0 0 2 3 1 0 0
377 1 1 1 40 0 0 0 0 1 0 2 2 0 0 0 0 0 0 0 0 1 33 0 0 0 0 0 0 0 0 6 0
378 1 1 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 7 4 0 0 0 0 1 8 0 0
379 6 11 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
380 7 0 1 11 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 10 0 0 0 0 0 0
381 10 7 2 12 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 3 6 3 1 0
382 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 0 0 0 4 1 0 1 0 0 0
383 2 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46 1 12 2 3 0 0
384 81 8 0 13 13 554 14 6 71 23 59 14 1 0 0 3 32 119 15 2 2 0 4 9 3 16 1 2 21 3 2 6
385 236 52 89 108 5 143 65 143 2 2 1 20 0 0 0 8 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
386 6 4 0 0 0 0 0 9 1 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0
387 279 139 406 118 89 464 394 241 169 97 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
388 26 39 69 41 161 68 37 44 47 62 11 30 0 0 0 73 41 16 28 52 16 19 16 19 32 40 59 19 274 56 14 13
389 5 7 4 5 22 6 7 14 7 10 7 5 9 0 0 3 6 0 2 2 1 1 0 2 0 0 0 0 0 0 0 0
390 1 6 0 3 4 1 1 5 4 2 2 59 5 0 0 25 2 0 0 4 0 1 0 2 4 2 1 0 0 0 1 0
391 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0
392 93 177 49 210 78 33 39 31 5 131 82 24 0 0 9 116 88 26 169 133 142 271 55 101 33 313 27 284 243 75 18 3
393 21 39 13 23 23 19 29 16 2 16 24 14 0 0 57 22 97 51 21 13 13 26 68 7 1 10 18 33 8 21 3 1
394 1602 236 294 533 0 0 71 32 38 0 179 304 0 0 0 1 0 124 19 1 0 7 195 0 127 135 1326 793 1225 1944 4 1045
395 10 0 1 8 0 0 4 0 2 3 1 0 0 0 0 1 0 0 3 0 0 0 0 1 0 0 0 0 1 5 0 0
396 8 11 51 86 117 6 31 9 0 2 13 30 1 4 0 11 5 95 0 2 0 0 1 0 0 4 1 0 0 0 5 0
397 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
398 9 19 7 1 5 13 0 0 1 0 5 2 0 0 0 4 1 0 0 2 0 0 0 0 0 0 1 1 0 1 0 0
399 1 1 4 2 0 0 1 2 3 1 2 0 1 0 1 0 1 3 0 1 1 5 2 1 0 3 2 0 5 2 0 0
400 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
401 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0
402 17 2 10 57 10 12 7 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
403 35 80 120 156 108 115 136 124 97 141 107 202 31 9 86 134 115 97 0 88 98 118 81 97 67 132 98 143 139 170 99 105
404 43 71 14 5 9 34 58 29 30 132 164 41 137 160 71 39 18 8 23 53 2 8 6 176 19 92 44 18 0 14 262 36
405 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
